Date,Open,High,Low,Close,Adj Close,Volume
1995-01-30,15.187500,16.000000,14.625000,15.687500,15.687500,10389800
1995-02-06,15.562500,16.062500,15.187500,15.750000,15.750000,15034600
1995-02-13,15.812500,15.812500,15.187500,15.375000,15.375000,7300400
1995-02-20,15.312500,15.375000,14.500000,14.875000,14.875000,7505400
1995-02-27,14.812500,15.875000,14.687500,15.750000,15.750000,8760800
1995-03-06,15.687500,17.500000,15.562500,16.937500,16.937500,23603000
1995-03-13,16.937500,17.812500,16.875000,17.250000,17.250000,10439800
1995-03-20,17.187500,17.937500,16.500000,17.187500,17.187500,11964000
1995-03-27,17.312500,17.687500,16.125000,16.937500,16.937500,13003800
1995-04-03,16.875000,18.437500,16.562500,18.437500,18.437500,16464800
1995-04-10,18.375000,18.375000,16.562500,17.437500,17.437500,19873600
1995-04-17,17.437500,17.437500,16.250000,17.000000,17.000000,9584400
1995-04-24,17.000000,18.375000,17.000000,18.000000,18.000000,14954800
1995-05-01,17.875000,17.937500,17.000000,17.312500,17.312500,10456200
1995-05-08,17.375000,18.812500,17.312500,17.812500,17.812500,21014200
1995-05-15,17.812500,18.000000,17.187500,17.437500,17.437500,12760400
1995-05-22,17.437500,18.000000,16.625000,17.000000,17.000000,11433600
1995-05-29,17.062500,17.187500,16.062500,17.062500,17.062500,6845600
1995-06-05,17.375000,17.625000,16.812500,17.187500,17.187500,10324400
1995-06-12,17.312500,18.125000,17.062500,17.375000,17.375000,14085600
1995-06-19,17.437500,19.625000,17.375000,19.437500,19.437500,25716000
1995-06-26,19.125000,19.437500,17.750000,18.250000,18.250000,19299000
1995-07-03,18.187500,18.187500,17.125000,17.750000,17.750000,20656600
1995-07-10,17.812500,18.250000,16.500000,17.437500,17.437500,34906200
1995-07-17,17.562500,17.687500,15.187500,16.125000,16.125000,20844800
1995-07-24,16.125000,17.062500,16.125000,16.625000,16.625000,10860000
1995-07-31,16.687500,16.687500,15.250000,16.000000,16.000000,10187200
1995-08-07,16.062500,16.875000,16.000000,16.750000,16.750000,8493400
1995-08-14,16.812500,18.000000,16.750000,17.562500,17.562500,14847800
1995-08-21,17.812500,18.000000,16.437500,16.437500,16.437500,15095200
1995-08-28,16.500000,17.125000,15.687500,16.875000,16.875000,13878200
1995-09-04,17.000000,17.937500,16.937500,17.125000,17.125000,10909000
1995-09-11,17.187500,17.625000,16.875000,17.000000,17.000000,16420000
1995-09-18,17.000000,17.187500,16.312500,16.562500,16.562500,14518000
1995-09-25,16.375000,16.437500,14.000000,14.562500,14.562500,25215000
1995-10-02,14.437500,14.625000,13.312500,13.687500,13.687500,13522600
1995-10-09,13.625000,14.250000,12.312500,13.812500,13.812500,15838200
1995-10-16,13.625000,14.187500,13.062500,13.062500,13.062500,10621000
1995-10-23,13.125000,14.250000,11.875000,12.250000,12.250000,22947400
1995-10-30,12.125000,12.312500,11.250000,11.437500,11.437500,14821000
1995-11-06,11.437500,11.437500,10.375000,10.875000,10.875000,17739400
1995-11-13,10.812500,11.062500,10.375000,10.750000,10.750000,9306800
1995-11-20,10.750000,11.000000,10.000000,10.375000,10.375000,11388000
1995-11-27,10.562500,10.750000,9.687500,9.750000,9.750000,19410600
1995-12-04,9.875000,10.312500,9.625000,9.937500,9.937500,20675400
1995-12-11,9.937500,9.937500,9.000000,9.125000,9.125000,13917600
1995-12-18,8.750000,8.875000,8.250000,8.687500,8.687500,13154400
1995-12-25,8.625000,8.750000,8.062500,8.250000,8.250000,9924400
1996-01-01,8.250000,10.000000,8.062500,9.062500,9.062500,11893600
1996-01-08,9.000000,9.312500,8.125000,9.000000,9.000000,15767400
1996-01-15,8.937500,9.875000,8.750000,9.312500,9.312500,15880400
1996-01-22,9.437500,10.437500,9.437500,10.062500,10.062500,15841400
1996-01-29,10.125000,10.312500,9.687500,10.062500,10.062500,8735200
1996-02-05,10.125000,10.625000,10.000000,10.562500,10.562500,12764800
1996-02-12,10.437500,10.562500,9.937500,10.000000,10.000000,9622400
1996-02-19,9.937500,10.500000,9.812500,10.250000,10.250000,7014400
1996-02-26,10.125000,10.187500,9.375000,9.562500,9.562500,8894800
1996-03-04,9.562500,9.625000,8.375000,8.750000,8.750000,8500200
1996-03-11,8.812500,9.000000,8.562500,8.875000,8.875000,7728600
1996-03-18,9.000000,9.187500,8.437500,8.437500,8.437500,8152200
1996-03-25,8.500000,9.125000,8.375000,8.687500,8.687500,7693200
1996-04-01,8.750000,8.937500,8.500000,8.625000,8.625000,5748000
1996-04-08,8.500000,9.062500,8.500000,8.562500,8.562500,8896800
1996-04-15,8.625000,8.812500,8.312500,8.687500,8.687500,11567000
1996-04-22,8.812500,9.500000,8.562500,9.250000,9.250000,11648200
1996-04-29,9.250000,9.937500,9.000000,9.750000,9.750000,12547800
1996-05-06,9.875000,9.875000,9.125000,9.125000,9.125000,8878000
1996-05-13,9.187500,9.687500,9.062500,9.687500,9.687500,8414600
1996-05-20,9.375000,9.500000,8.562500,8.687500,8.687500,11619000
1996-05-27,8.750000,9.000000,8.687500,8.812500,8.812500,5513600
1996-06-03,8.750000,8.812500,8.500000,8.687500,8.687500,5682000
1996-06-10,8.687500,8.687500,8.000000,8.125000,8.125000,7619000
1996-06-17,8.062500,8.125000,6.500000,7.125000,7.125000,16285200
1996-06-24,7.062500,7.250000,6.437500,6.812500,6.812500,10940000
1996-07-01,6.875000,7.187500,6.687500,6.812500,6.812500,5662800
1996-07-08,6.812500,6.875000,5.937500,6.062500,6.062500,10066800
1996-07-15,6.062500,6.062500,5.437500,5.562500,5.562500,13400600
1996-07-22,5.562500,6.187500,5.125000,6.187500,6.187500,9816400
1996-07-29,6.250000,6.312500,5.875000,6.250000,6.250000,6780000
1996-08-05,6.250000,7.125000,6.062500,6.937500,6.937500,10618200
1996-08-12,6.937500,6.937500,6.500000,6.562500,6.562500,4701200
1996-08-19,6.562500,6.687500,6.312500,6.312500,6.312500,4398600
1996-08-26,6.312500,6.500000,6.062500,6.375000,6.375000,4258400
1996-09-02,6.375000,6.375000,6.062500,6.187500,6.187500,2553600
1996-09-09,6.312500,6.625000,6.250000,6.500000,6.500000,5464000
1996-09-16,6.625000,7.312500,6.562500,7.187500,7.187500,11279800
1996-09-23,7.125000,8.125000,7.000000,7.375000,7.375000,15159600
1996-09-30,7.437500,7.562500,7.062500,7.250000,7.250000,4251200
1996-10-07,7.312500,8.500000,7.250000,8.062500,8.062500,12219200
1996-10-14,8.125000,9.000000,8.125000,8.687500,8.687500,14984400
1996-10-21,8.687500,8.937500,8.500000,8.750000,8.750000,8811800
1996-10-28,8.750000,9.187500,8.625000,8.875000,8.875000,9322800
1996-11-04,8.875000,10.375000,8.875000,10.125000,10.125000,15321600
1996-11-11,10.062500,12.937500,9.812500,12.562500,12.562500,41723800
1996-11-18,12.500000,12.750000,11.625000,12.375000,12.375000,17281800
1996-11-25,12.437500,12.625000,12.062500,12.125000,12.125000,7216200
1996-12-02,12.062500,13.250000,11.312500,12.875000,12.875000,26805000
1996-12-09,13.000000,14.187500,12.562500,14.000000,14.000000,21462800
1996-12-16,13.937500,13.937500,12.562500,13.000000,13.000000,15142200
1996-12-23,13.062500,13.437500,12.812500,13.062500,13.062500,3455800
1996-12-30,13.000000,14.125000,12.437500,14.000000,14.000000,10078000
1997-01-06,14.000000,15.062500,13.375000,13.875000,13.875000,24314400
1997-01-13,14.812500,17.500000,14.500000,17.500000,17.500000,49704200
1997-01-20,17.312500,17.437500,15.812500,15.875000,15.875000,16487400
1997-01-27,16.000000,18.062500,15.375000,17.562500,17.562500,21009800
1997-02-03,17.562500,17.812500,15.875000,17.250000,17.250000,13328200
1997-02-10,17.312500,17.500000,15.687500,16.937500,16.937500,16611800
1997-02-17,16.937500,18.375000,16.750000,17.375000,17.375000,15861000
1997-02-24,17.500000,18.437500,17.187500,18.000000,18.000000,14605400
1997-03-03,17.750000,20.000000,17.687500,19.750000,19.750000,20696200
1997-03-10,19.750000,24.250000,19.437500,22.250000,22.250000,54738000
1997-03-17,21.750000,22.875000,18.562500,19.562500,19.562500,40909000
1997-03-24,19.500000,21.812500,17.812500,20.500000,20.500000,30930000
1997-03-31,20.687500,21.250000,18.250000,19.812500,19.812500,41776600
1997-04-07,20.250000,22.500000,18.500000,19.125000,19.125000,38087600
1997-04-14,19.250000,19.812500,18.375000,18.375000,18.375000,21162200
1997-04-21,18.375000,20.875000,17.500000,20.312500,20.312500,28609000
1997-04-28,20.312500,22.125000,20.062500,22.000000,22.000000,19039000
1997-05-05,22.125000,22.875000,21.250000,22.500000,22.500000,24345800
1997-05-12,22.500000,22.562500,21.250000,21.312500,21.312500,15094600
1997-05-19,21.250000,21.437500,19.750000,20.437500,20.437500,21854800
1997-05-26,20.500000,21.812500,18.625000,20.000000,20.000000,20608000
1997-06-02,20.812500,20.812500,18.250000,19.312500,19.312500,26785200
1997-06-09,19.437500,20.687500,18.312500,18.437500,18.437500,32347200
1997-06-16,18.625000,19.750000,18.437500,18.468750,18.468750,21075600
1997-06-23,18.437500,19.125000,17.781250,17.875000,17.875000,18881400
1997-06-30,17.843750,18.468750,17.000000,17.968750,17.968750,16771800
1997-07-07,18.812500,20.000000,18.281250,18.968750,18.968750,32600600
1997-07-14,18.875000,20.437500,18.500000,18.656250,18.656250,18141000
1997-07-21,18.625000,19.000000,17.531250,17.562500,17.562500,15104000
1997-07-28,17.593750,18.500000,16.593750,18.187500,18.187500,24740000
1997-08-04,18.750000,19.625000,17.968750,18.031250,18.031250,19952600
1997-08-11,18.062500,19.625000,17.593750,18.750000,18.750000,16630000
1997-08-18,18.531250,21.375000,18.375000,20.906250,20.906250,35531600
1997-08-25,21.000000,21.187500,18.562500,18.812500,18.812500,12645800
1997-09-01,18.906250,20.000000,17.281250,17.656250,17.656250,26046800
1997-09-08,17.718750,18.000000,16.312500,17.750000,17.750000,30941400
1997-09-15,17.750000,17.937500,15.625000,16.250000,16.250000,27667400
1997-09-22,16.750000,16.812500,15.375000,16.187500,16.187500,26382400
1997-09-29,16.250000,16.687500,13.375000,14.906250,14.906250,51838600
1997-10-06,15.093750,15.812500,14.031250,15.406250,15.406250,27788000
1997-10-13,15.437500,15.562500,13.750000,14.062500,14.062500,15500200
1997-10-20,14.031250,14.875000,12.625000,13.093750,13.093750,22350000
1997-10-27,12.750000,12.875000,9.812500,11.500000,11.500000,30248600
1997-11-03,11.906250,12.281250,10.125000,11.281250,11.281250,20540800
1997-11-10,11.312500,11.312500,9.281250,10.218750,10.218750,20909000
1997-11-17,10.656250,11.593750,10.375000,11.312500,11.312500,16323400
1997-11-24,11.312500,11.312500,10.625000,10.906250,10.906250,8567200
1997-12-01,11.000000,11.312500,10.281250,10.562500,10.562500,11909200
1997-12-08,10.562500,11.062500,8.937500,9.093750,9.093750,14914200
1997-12-15,9.125000,9.468750,8.750000,9.406250,9.406250,17440600
1997-12-22,9.468750,9.656250,8.750000,8.781250,8.781250,6885200
1997-12-29,8.843750,9.656250,8.562500,9.656250,9.656250,14864800
1998-01-05,9.687500,10.437500,8.812500,9.125000,9.125000,25427000
1998-01-12,8.750000,10.437500,8.656250,8.906250,8.906250,19879000
1998-01-19,8.906250,9.375000,8.875000,9.062500,9.062500,8059000
1998-01-26,9.187500,10.093750,9.187500,10.093750,10.093750,16856600
1998-02-02,10.156250,10.343750,8.968750,9.250000,9.250000,25710800
1998-02-09,9.250000,9.843750,9.250000,9.562500,9.562500,12651400
1998-02-16,9.625000,9.968750,9.406250,9.875000,9.875000,10524000
1998-02-23,9.968750,12.687500,9.906250,11.750000,11.750000,55474400
1998-03-02,11.750000,11.937500,10.250000,10.906250,10.906250,25543800
1998-03-09,10.781250,11.250000,10.281250,10.968750,10.968750,15366800
1998-03-16,11.000000,12.000000,10.906250,11.187500,11.187500,23515400
1998-03-23,11.187500,12.406250,10.968750,12.343750,12.343750,18519200
1998-03-30,12.500000,15.250000,12.500000,14.281250,14.281250,68034600
1998-04-06,14.250000,15.500000,13.187500,13.312500,13.312500,36239600
1998-04-13,13.125000,13.875000,12.406250,13.875000,13.875000,20346800
1998-04-20,13.625000,15.062500,13.312500,14.562500,14.562500,27209800
1998-04-27,14.187500,14.437500,13.375000,13.781250,13.781250,13653600
1998-05-04,13.781250,13.968750,12.593750,12.968750,12.968750,29317000
1998-05-11,13.250000,13.375000,11.125000,11.125000,11.125000,26576400
1998-05-18,11.156250,11.500000,9.968750,10.031250,10.031250,26888400
1998-05-25,10.125000,10.406250,9.531250,9.781250,9.781250,20187400
1998-06-01,9.906250,10.125000,8.937500,9.156250,9.156250,23556600
1998-06-08,9.156250,9.375000,8.187500,8.437500,8.437500,22502400
1998-06-15,8.500000,9.312500,8.437500,8.750000,8.750000,13275400
1998-06-22,8.750000,9.375000,8.531250,8.875000,8.875000,16868000
1998-06-29,8.875000,8.968750,8.093750,8.375000,8.375000,15301600
1998-07-06,8.375000,9.500000,7.656250,7.843750,7.843750,37101000
1998-07-13,7.843750,8.843750,7.593750,8.281250,8.281250,22686600
1998-07-20,8.812500,9.093750,8.031250,8.125000,8.125000,19361400
1998-07-27,8.093750,9.062500,7.812500,8.625000,8.625000,15141800
1998-08-03,8.562500,9.406250,7.781250,9.000000,9.000000,21048400
1998-08-10,9.093750,9.531250,8.531250,9.000000,9.000000,18130800
1998-08-17,9.125000,10.062500,8.375000,8.812500,8.812500,34950800
1998-08-24,8.875000,9.125000,7.375000,7.593750,7.593750,22659800
1998-08-31,7.593750,7.687500,6.375000,7.125000,7.125000,20130600
1998-09-07,7.562500,8.687500,7.281250,8.625000,8.625000,20629200
1998-09-14,8.750000,9.187500,8.093750,8.968750,8.968750,22944800
1998-09-21,8.750000,10.500000,8.562500,10.218750,10.218750,43956400
1998-09-28,10.187500,10.218750,8.750000,9.375000,9.375000,19621800
1998-10-05,9.375000,9.937500,6.812500,7.593750,7.593750,57900200
1998-10-12,8.000000,8.750000,7.625000,8.593750,8.593750,25511600
1998-10-19,8.656250,9.125000,8.281250,8.718750,8.718750,20727800
1998-10-26,8.937500,11.406250,8.437500,11.281250,11.281250,56212200
1998-11-02,11.437500,12.593750,11.031250,12.218750,12.218750,51088600
1998-11-09,12.250000,14.031250,12.031250,13.375000,13.375000,45696600
1998-11-16,13.781250,14.500000,13.312500,13.718750,13.718750,29891600
1998-11-23,13.750000,14.687500,12.750000,14.593750,14.593750,33637800
1998-11-30,14.375000,15.968750,13.312500,15.687500,15.687500,43674400
1998-12-07,15.687500,16.375000,14.375000,15.093750,15.093750,28868200
1998-12-14,14.781250,14.906250,13.250000,14.031250,14.031250,31942800
1998-12-21,14.250000,14.687500,13.625000,14.000000,14.000000,16265200
1998-12-28,14.000000,14.937500,13.312500,14.500000,14.500000,20699600
1999-01-04,14.500000,14.750000,13.437500,14.000000,14.000000,44143800
1999-01-11,14.250000,16.500000,10.500000,11.187500,11.187500,115974800
1999-01-18,11.687500,12.000000,9.875000,10.781250,10.781250,41103400
1999-01-25,11.062500,11.750000,10.593750,11.468750,11.468750,30399000
1999-02-01,12.468750,12.718750,8.250000,8.406250,8.406250,95897600
1999-02-08,8.500000,8.875000,8.281250,8.781250,8.781250,30099800
1999-02-15,8.875000,9.000000,8.437500,8.812500,8.812500,16022200
1999-02-22,9.375000,9.843750,8.781250,8.937500,8.937500,32132400
1999-03-01,9.343750,9.625000,9.000000,9.218750,9.218750,23762800
1999-03-08,9.281250,9.593750,8.125000,8.250000,8.250000,31347000
1999-03-15,8.187500,8.625000,8.000000,8.031250,8.031250,15981600
1999-03-22,8.093750,8.375000,7.781250,8.000000,8.000000,12107200
1999-03-29,8.125000,8.187500,7.750000,7.812500,7.812500,9025600
1999-04-05,7.875000,8.156250,7.375000,7.812500,7.812500,15923200
1999-04-12,7.781250,8.281250,7.281250,8.187500,8.187500,19436600
1999-04-19,8.281250,8.593750,7.875000,8.562500,8.562500,14062400
1999-04-26,8.562500,8.625000,8.062500,8.250000,8.250000,7650800
1999-05-03,8.375000,9.187500,8.125000,8.812500,8.812500,16911800
1999-05-10,9.000000,9.875000,8.968750,9.375000,9.375000,21584400
1999-05-17,9.312500,10.875000,9.187500,10.250000,10.250000,25916600
1999-05-24,10.250000,10.250000,9.000000,9.250000,9.250000,14995000
1999-05-31,9.281250,9.375000,8.875000,8.968750,8.968750,8941800
1999-06-07,8.968750,9.062500,8.312500,8.406250,8.406250,12218600
1999-06-14,8.437500,9.687500,8.281250,9.375000,9.375000,24930200
1999-06-21,9.531250,9.750000,8.250000,8.625000,8.625000,29109600
1999-06-28,8.625000,9.093750,8.500000,8.593750,8.593750,12950800
1999-07-05,8.781250,8.781250,8.375000,8.500000,8.500000,11004600
1999-07-12,8.500000,9.281250,8.500000,8.781250,8.781250,18426600
1999-07-19,8.781250,8.812500,8.062500,8.062500,8.062500,10503000
1999-07-26,8.062500,8.875000,8.031250,8.687500,8.687500,13234600
1999-08-02,8.593750,8.843750,7.812500,8.687500,8.687500,10399000
1999-08-09,9.406250,9.781250,9.093750,9.468750,9.468750,25731200
1999-08-16,9.468750,9.562500,8.906250,9.125000,9.125000,10084800
1999-08-23,9.187500,9.937500,9.187500,9.843750,9.843750,16958600
1999-08-30,9.968750,10.625000,9.531250,10.500000,10.500000,28011000
1999-09-06,10.687500,12.375000,10.656250,10.843750,10.843750,37721400
1999-09-13,10.750000,11.218750,9.781250,10.156250,10.156250,27058200
1999-09-20,9.812500,9.906250,8.562500,8.718750,8.718750,20990200
1999-09-27,8.843750,9.312500,8.531250,8.625000,8.625000,17793800
1999-10-04,8.906250,10.218750,8.875000,9.281250,9.281250,30253000
1999-10-11,9.437500,9.656250,8.687500,8.781250,8.781250,11610800
1999-10-18,8.687500,9.750000,8.187500,9.343750,9.343750,21649600
1999-10-25,9.375000,9.968750,9.156250,9.906250,9.906250,15984000
1999-11-01,9.968750,10.750000,9.937500,10.625000,10.625000,20521600
1999-11-08,10.500000,14.500000,10.218750,13.281250,13.281250,54899200
1999-11-15,13.343750,13.875000,12.625000,13.562500,13.562500,34866800
1999-11-22,13.125000,14.062500,12.875000,13.843750,13.843750,18860000
1999-11-29,14.187500,15.843750,13.531250,15.750000,15.750000,53246600
1999-12-06,15.500000,15.968750,14.062500,14.625000,14.625000,39839200
1999-12-13,14.250000,15.000000,13.250000,14.406250,14.406250,26733400
1999-12-20,14.312500,15.312500,14.093750,14.312500,14.312500,14453000
1999-12-27,14.281250,14.500000,13.906250,14.468750,14.468750,8627800
2000-01-03,14.968750,16.406250,14.000000,16.250000,16.250000,42370800
2000-01-10,16.750000,20.281250,16.687500,20.187500,20.187500,50964800
2000-01-17,20.000000,22.562500,18.062500,18.937500,18.937500,60358000
2000-01-24,18.625000,20.250000,16.906250,17.625000,17.625000,41708400
2000-01-31,17.625000,20.062500,17.218750,19.281250,19.281250,30109200
2000-02-07,19.281250,22.750000,19.062500,22.750000,22.750000,43761000
2000-02-14,22.406250,22.750000,20.000000,21.500000,21.500000,36892400
2000-02-21,20.125000,21.468750,19.625000,20.250000,20.250000,23355800
2000-02-28,20.156250,21.000000,18.812500,20.750000,20.750000,35156000
2000-03-06,23.000000,30.000000,23.000000,26.000000,26.000000,91910400
2000-03-13,24.156250,26.875000,23.156250,25.000000,25.000000,33749400
2000-03-20,25.468750,29.437500,25.375000,27.000000,27.000000,38684200
2000-03-27,27.000000,30.187500,25.937500,29.500000,29.500000,43297200
2000-04-03,29.625000,37.750000,25.500000,37.750000,37.750000,82060800
2000-04-10,38.375000,39.593750,31.375000,33.000000,33.000000,89527400
2000-04-17,32.625000,39.625000,32.593750,39.125000,39.125000,47047800
2000-04-24,38.625000,44.437500,38.093750,43.750000,43.750000,69481600
2000-05-01,43.500000,46.437500,42.031250,46.000000,46.000000,49803600
2000-05-08,45.000000,45.500000,38.500000,42.843750,42.843750,47693800
2000-05-15,42.625000,44.781250,41.531250,41.906250,41.906250,34919200
2000-05-22,41.531250,41.750000,33.000000,37.000000,37.000000,69921800
2000-05-29,38.937500,45.437500,38.437500,45.062500,45.062500,34027400
2000-06-05,44.875000,48.500000,42.875000,44.375000,44.375000,46986200
2000-06-12,44.937500,45.000000,40.156250,41.250000,41.250000,35165400
2000-06-19,40.500000,47.718750,40.500000,43.875000,43.875000,34409000
2000-06-26,44.500000,44.687500,37.468750,38.625000,38.625000,44104400
2000-07-03,38.500000,42.500000,36.250000,41.000000,41.000000,41767600
2000-07-10,43.125000,45.250000,40.781250,45.000000,45.000000,36236000
2000-07-17,44.593750,47.500000,40.000000,40.062500,40.062500,53833200
2000-07-24,40.500000,41.593750,34.000000,35.500000,35.500000,57601800
2000-07-31,35.937500,36.875000,29.031250,31.375000,31.375000,70783800
2000-08-07,30.250000,33.406250,27.000000,28.875000,28.875000,68597800
2000-08-14,29.562500,35.500000,28.625000,35.125000,35.125000,62548000
2000-08-21,35.375000,36.000000,33.125000,34.500000,34.500000,33307400
2000-08-28,34.625000,38.250000,33.812500,37.500000,37.500000,27901600
2000-09-04,37.000000,37.000000,31.500000,31.875000,31.875000,32191900
2000-09-11,31.562500,33.062500,27.125000,27.750000,27.750000,38835900
2000-09-18,27.500000,30.750000,23.000000,26.500000,26.500000,57596500
2000-09-25,26.750000,26.875000,23.000000,24.000000,24.000000,42291600
2000-10-02,23.937500,25.437500,21.562500,22.000000,22.000000,41772400
2000-10-09,22.750000,26.000000,21.125000,21.875000,21.875000,64365200
2000-10-16,21.812500,22.625000,16.187500,22.125000,22.125000,67129600
2000-10-23,22.187500,22.875000,18.750000,20.437500,20.437500,33498000
2000-10-30,20.375000,25.437500,20.000000,23.750000,23.750000,38963100
2000-11-06,24.437500,24.812500,19.750000,20.062500,20.062500,25741400
2000-11-13,19.312500,22.625000,19.250000,20.562500,20.562500,27925000
2000-11-20,20.250000,21.187500,19.437500,20.812500,20.812500,17170100
2000-11-27,21.437500,21.437500,14.687500,15.437500,15.437500,44042700
2000-12-04,15.875000,16.500000,14.250000,16.062500,16.062500,37901700
2000-12-11,16.250000,18.187500,15.500000,16.187500,16.187500,32605800
2000-12-18,16.000000,16.625000,13.562500,14.312500,14.312500,27904100
2000-12-25,14.625000,14.812500,13.812500,13.812500,13.812500,19334300
2001-01-01,14.125000,17.375000,14.125000,16.000000,16.000000,25947300
2001-01-08,15.937500,19.000000,15.437500,17.812500,17.812500,26860600
2001-01-15,17.812500,22.937500,16.875000,22.000000,22.000000,48847200
2001-01-22,21.625000,22.937500,20.250000,21.375000,21.375000,32589600
2001-01-29,21.700001,26.490000,21.629999,23.889999,23.889999,45959000
2001-02-05,23.639999,24.799999,22.959999,24.370001,24.370001,28087400
2001-02-12,23.350000,26.750000,23.309999,24.709999,24.709999,29035000
2001-02-19,25.000000,25.010000,20.510000,22.100000,22.100000,35387300
2001-02-26,22.100000,23.680000,19.650000,21.740000,21.740000,37377900
2001-03-05,22.150000,26.049999,22.150000,23.299999,23.299999,37026800
2001-03-12,22.750000,24.940001,22.150000,23.400000,23.400000,30454200
2001-03-19,23.500000,29.709999,21.950001,29.440001,29.440001,50397300
2001-03-26,29.500000,30.150000,26.500000,26.540001,26.540001,46787000
2001-04-02,26.700001,27.860001,20.049999,20.049999,20.049999,63117400
2001-04-09,20.299999,26.000000,18.730000,24.850000,24.850000,43956100
2001-04-16,23.850000,29.889999,22.209999,29.000000,29.000000,67301900
2001-04-23,27.799999,30.000000,26.420000,30.000000,30.000000,45499300
2001-04-30,30.750000,33.250000,29.500000,30.990000,30.990000,48695900
2001-05-07,31.000000,31.200001,27.530001,27.680000,27.680000,38943100
2001-05-14,27.680000,32.820000,27.049999,32.490002,32.490002,41471800
2001-05-21,31.950001,34.650002,30.540001,31.940001,31.940001,35060600
2001-05-28,31.910000,31.910000,27.500000,29.600000,29.600000,28870400
2001-06-04,29.549999,31.790001,27.520000,31.100000,31.100000,43835400
2001-06-11,31.100000,31.100000,26.500000,27.559999,27.559999,29282800
2001-06-18,27.500000,28.049999,23.559999,24.670000,24.670000,40358300
2001-06-25,25.950001,30.100000,24.709999,28.900000,28.900000,30080400
2001-07-02,29.049999,30.200001,20.799999,20.799999,20.799999,41523100
2001-07-09,20.870001,23.219999,20.120001,21.080000,21.080000,48306300
2001-07-16,21.100000,21.200001,16.820000,17.000000,17.000000,50696800
2001-07-23,17.650000,18.020000,15.310000,17.680000,17.680000,33814100
2001-07-30,18.500000,19.900000,17.799999,19.250000,19.250000,36755900
2001-08-06,18.490000,19.270000,15.950000,16.209999,16.209999,32386200
2001-08-13,16.580000,16.770000,14.120000,14.390000,14.390000,39042900
2001-08-20,14.220000,15.120000,14.100000,15.000000,15.000000,18717400
2001-08-27,15.100000,15.740000,13.000000,13.550000,13.550000,28619200
2001-09-03,13.170000,13.400000,11.100000,11.500000,11.500000,30229600
2001-09-10,11.500000,12.010000,11.450000,11.850000,11.850000,5168900
2001-09-17,10.250000,11.200000,8.300000,9.300000,9.300000,39529800
2001-09-24,9.750000,10.350000,7.800000,8.150000,8.150000,42525800
2001-10-01,8.300000,9.480000,7.690000,8.600000,8.600000,31893600
2001-10-08,8.330000,10.800000,8.250000,10.400000,10.400000,29409400
2001-10-15,10.300000,11.390000,9.050000,9.190000,9.190000,27673600
2001-10-22,9.220000,10.490000,9.090000,10.340000,10.340000,18515700
2001-10-29,10.030000,12.450000,9.200000,12.250000,12.250000,33815400
2001-11-05,12.460000,14.670000,12.150000,12.390000,12.390000,54087800
2001-11-12,12.400000,14.180000,11.940000,13.650000,13.650000,27835500
2001-11-19,13.670000,13.800000,12.720000,13.360000,13.360000,13509300
2001-11-26,13.400000,14.350000,12.500000,13.560000,13.560000,27215200
2001-12-03,13.500000,18.620001,13.390000,17.850000,17.850000,62576900
2001-12-10,17.500000,18.360001,16.120001,17.469999,17.469999,35374700
2001-12-17,17.200001,18.090000,15.330000,15.870000,15.870000,27365800
2001-12-24,15.950000,16.600000,15.500000,16.379999,16.379999,12521300
2001-12-31,16.490000,20.200001,15.850000,20.000000,20.000000,37446200
2002-01-07,20.450001,20.600000,18.299999,19.150000,19.150000,35890900
2002-01-14,19.180000,19.959999,16.410000,16.809999,16.809999,53573200
2002-01-21,17.180000,17.180000,15.750000,16.299999,16.299999,33166100
2002-01-28,16.350000,16.700001,14.960000,15.800000,15.800000,34992400
2002-02-04,15.800000,15.850000,13.000000,15.250000,15.250000,32157000
2002-02-11,15.010000,15.700000,14.350000,14.520000,14.520000,30899700
2002-02-18,14.500000,14.760000,12.630000,12.850000,12.850000,30487000
2002-02-25,13.200000,15.150000,13.110000,15.150000,15.150000,28260500
2002-03-04,15.070000,16.549999,14.400000,16.209999,16.209999,36276600
2002-03-11,16.209999,17.280001,14.290000,14.600000,14.600000,29739700
2002-03-18,14.900000,15.090000,14.030000,14.760000,14.760000,22148300
2002-03-25,14.650000,14.910000,14.000000,14.710000,14.710000,13376100
2002-04-01,14.610000,14.850000,13.290000,13.500000,13.500000,19542400
2002-04-08,13.010000,13.990000,12.750000,13.150000,13.150000,22986800
2002-04-15,13.250000,15.300000,12.110000,12.160000,12.160000,46992000
2002-04-22,12.100000,12.250000,11.010000,11.200000,11.200000,35439700
2002-04-29,11.340000,11.750000,10.950000,11.050000,11.050000,24067700
2002-05-06,11.020000,11.740000,10.400000,11.040000,11.040000,32243000
2002-05-13,11.300000,12.950000,11.110000,12.200000,12.200000,27045000
2002-05-20,12.200000,12.440000,11.460000,11.650000,11.650000,15347300
2002-05-27,11.950000,11.950000,11.130000,11.430000,11.430000,10607600
2002-06-03,11.400000,11.410000,9.040000,9.810000,9.810000,28733600
2002-06-10,9.900000,10.150000,9.150000,9.600000,9.600000,20353700
2002-06-17,9.900000,11.180000,7.990000,8.040000,8.040000,52950400
2002-06-24,8.000000,9.720000,7.950000,9.720000,9.720000,35441200
2002-07-01,9.600000,9.700000,7.820000,9.340000,9.340000,23935300
